#Gene name	I/C_0h	I/C_2h	I/C_6h	I/C_12h	I/C_18h	I/C_24h
ENSMUSG00000061451	-0.099103841	0.379577212	0.165938886	0.202444105	-0.11794543	0.18526757
ENSMUSG00000037904	0.832929988	-0.284011135	-0.05122424	-0.358468021	-0.278916442	-0.274541758
ENSMUSG00000017386	0.500288154	0.432764933	0.439517239	0.219955949	0.069104023	0.267081701
ENSMUSG00000025486	0.110421279667	-0.025261658	0.0954651196667	-0.101841668667	0.164711155667	0.0264312913333
ENSMUSG00000028199	0.311339912	-0.454214645	-0.240569829	-0.598607909	-0.372497128	-0.53870503
ENSMUSG00000093842	0.213424092	-0.564562732	-0.267939303	-0.152626527	-0.336423569	-0.256576868
ENSMUSG00000093843	0.40486264525	-0.10370639875	0.11502029325	-0.11921119075	0.0232611455	-0.06685262625
ENSMUSG00000035284	0.156076773	0.231279651	0.421424849	0.291230326	0.656303834	0.401731679
ENSMUSG00000035142	0.217290423	0.084210187	0.208839068	-0.083779924	-0.106562671	-0.033350151
ENSMUSG00000031578	0.602248399	0.136675626	0.081971979	-0.097151537	-0.047063868	-0.009469087
ENSMUSG00000090336	-0.127889373	0.066313758	0.484853303	-0.062363905	0.590943346	0.193728972
ENSMUSG00000042444	0.976867217	0.086284599	0.440838212	-0.006692177	0.139367381	0.200229943
ENSMUSG00000042446	0.614342053	-0.16460278	0.06501993	-0.193462426	0.09213652	-0.056654984
ENSMUSG00000020766	0.427668096	-0.172126949	-0.328956547	-0.518851957	-0.275433884	-0.485047869
ENSMUSG00000002006	0.103865558	0.218589851	0.445794577	0.075034388	0.239551576	0.028387427
ENSMUSG00000002007	-0.099812011	-0.406738313	0.344092028	-0.127905865	0.2515626	0.012905293
ENSMUSG00000045498	-0.483111658	0.163150758	-0.308965123	0.561879783	0.178954199	0.44964039
ENSMUSG00000033813	0.33250278	-0.009988473	0.064228261	-0.22979902	-0.186291262	-0.177980501
ENSMUSG00000028221	0.376856425	0.35886038	-0.028063232	-0.467839819	-0.075795785	-0.48410155
ENSMUSG00000008206	0.677306061	0.167325433	0.476795739	0.021997381	0.486019119	0.227852699
ENSMUSG00000028223	0.107493045	0.022384408	-0.009816866	-0.010711486	0.123855254	-0.023369393
ENSMUSG00000033819	0.49768359	-0.089344358	0.146168169	-0.368897643	-0.019883998	-0.215784776
ENSMUSG00000028228	0.55200973	0.266259867	0.341088328	0.406513969	0.205667771	0.457577744
ENSMUSG00000028229	0.277204437	-0.244382002	-0.281975235	-0.462552991	-0.482365538	-0.523926689
ENSMUSG00000068134	-0.062866366	-0.288891362	-0.144498448	-0.105423397	-0.073899533	-0.096706528
ENSMUSG00000078619	0.393051354	-0.32710999	-0.286957034	-0.804653527	-0.523481195	-0.774603011
ENSMUSG00000019961	0.91162869	-0.165269643	0.307042171	-0.312819374	-0.114205871	-0.175123699
ENSMUSG00000019960	0.355139196	-0.371414061	-0.396159064	-0.453958971	-0.386678667	-0.429979063
ENSMUSG00000004952	0.767438264	-0.145873721	0.338302116	-0.489952221	-0.168926288	-0.40133215
ENSMUSG00000019969	0.500802682	0.139033028	0.475080346	-0.061496132	0.175077519	0.097788221
ENSMUSG00000045231	-0.094556572	-0.230089016	-0.460023966	-0.46134927	-0.435465725	-0.534119801
ENSMUSG00000020372	0.251311232	0.030564575	-0.056611112	0.054335695	-0.042243648	0.044234914
ENSMUSG00000045237	0.166495128	0.118523226	0.286876498	0.75345868	0.287143814	0.726008508
ENSMUSG00000064138	0.52158752	-0.09104244	0.243238813	-0.181769193	-0.052204694	-0.061333688
ENSMUSG00000022964	0.580418879	0.060656218	0.21928742	-0.124403993	0.103914984	0.004712458
ENSMUSG00000006920	0.771579164	0.40814696	0.553084788	0.447479725	0.574574744	0.592491803
ENSMUSG00000036822	0.314474055	0.122837981	-0.042301308	-0.356059478	-0.203256401	-0.287398881
ENSMUSG00000032187	0.795121425	-0.233751148	0.019065102	-0.299567591	-0.282459855	-0.220249026
ENSMUSG00000087560	0.667030612	-0.107490102	-0.392752881	-0.734401579	-0.337362486	-0.640038598
ENSMUSG00000096727	0.300902881	-0.21173705	0.006971436	-0.330541095	-0.229622244	-0.264720008
ENSMUSG00000096232	0.960987832	-0.009757285	0.356004996	-0.105169043	0.051976727	0.097820853
ENSMUSG00000023277	0.741944705	-0.200714834	0.096948267	-0.328507712	-0.17731158	-0.161217506
ENSMUSG00000058006	0.586442079	-0.0211026	0.385239642	0.126005209	0.183321917	0.263143212
ENSMUSG00000058558	0.716586785	-0.250203601	0.199412364	-0.26217528	-0.135949247	-0.094155108
ENSMUSG00000086967	0.300771528	-0.378878553	-0.086233579	-0.132782748	-0.282694849	-0.111147919
ENSMUSG00000086965	1.169798644	0.078780256	0.366864596	-0.064889949	-0.086459286	0.134810789
ENSMUSG00000053329	0.470513132	0.048429749	-0.018912016	-0.236250322	-0.036870573	-0.161340953
ENSMUSG00000001065	0.799401262	0.103849553	0.805981585	0.063760385	0.322756222	0.291694109
ENSMUSG00000037152	0.615723736	0.121999435	0.180740014	-0.186175581	0.027227383	-0.083141939
ENSMUSG00000001062	0.799401262	0.103849553	0.805981585	0.063760385	0.322756222	0.291694109
ENSMUSG00000037151	0.346118465	-0.224121581	-0.118534689	-0.350503403	-0.324170159	-0.361603191
ENSMUSG00000019297	0.151367391	0.189166181	0.178059503	-0.035652581	0.09528418	0.055117266
ENSMUSG00000019039	-0.072536195	-0.262840578	-0.228663764	-0.312210707	-0.295566054	-0.327457472
ENSMUSG00000028691	0.508831956	-0.040129109	-0.115543272	-0.332773908	-0.20389943	-0.325189305
ENSMUSG00000020992	0.153586676	0.016905483	-0.0152945235	0.0658899845	0.109681001	0.057278676
ENSMUSG00000020993	0.367231684	0.090516171	0.326900743	0.039407541	0.172772395	0.101957912
ENSMUSG00000020990	-0.07070128	-0.049578646	0.222674062	0.078033403	0.233435223	0.12214652
ENSMUSG00000020994	0.195382972	-0.272540509	-0.259145823	-0.178158245	-0.166738885	-0.189987913
ENSMUSG00000039640	0.514390006	0.277926593	0.225716513	0.024357925	0.255984926	0.155517678
ENSMUSG00000030942	0.29094091	0.532985976	0.413477321	0.282774857	0.116985703	0.287977271
ENSMUSG00000028692	0.325396955	-0.06201335	0.279747814	0.097721693	0.059042401	0.127286751
ENSMUSG00000024856	0.256433233	-0.298766669	-0.305220663	-0.626866872	-0.454869022	-0.605881282
ENSMUSG00000024855	0.936514643	0.134785011	0.551027612	-0.169415945	0.019128836	0.008499012
ENSMUSG00000024854	0.244977091	-0.243668008	-0.336601274	-0.543082167	-0.422088271	-0.512728668
ENSMUSG00000024853	0.031810361	-0.158881047	-0.07413816	-0.084546051	-0.166212302	-0.082924413
ENSMUSG00000024507	0.108646689	-0.017927547	0.212317958	-0.048080499	0.06114587	0.00604136
ENSMUSG00000026234	0.323398075	-0.007514429	-0.021151119	-0.152187107	-0.261380294	-0.138288874
ENSMUSG00000015672	0.381141068	0.123175703	0.29058603	0.020240152	0.03013068	0.095128756
ENSMUSG00000015671	0.381141068	0.123175703	0.29058603	0.020240152	0.03013068	0.095128756
ENSMUSG00000062470	0.392050031	-0.018707804	0.077912082	-0.087938321	-0.076901269	-0.060777391
ENSMUSG00000026239	0.067196071	-0.305794303	-0.245427528	-0.24642762	-0.344943339	-0.258764216
ENSMUSG00000026238	0.663374863	-0.245405173	-0.081219129	-0.321476892	-0.255428723	-0.278337139
ENSMUSG00000030894	-0.021323488	0.026650654	0.18765017	0.061385733	-0.041648296	0.062660592
ENSMUSG00000054910	0.514302327	0.341859564	0.223113171	0.210354814	0.230450845	0.300554171
ENSMUSG00000059208	0.612105871	0.15087743	0.13812344	-0.185264966	0.058564776	-0.089853823
ENSMUSG00000030091	0.502914512	-0.293702746	-0.295807174	-0.574677495	-0.462683969	-0.561978691
ENSMUSG00000030096	0.639967087	-0.079296585	0.161169883	-0.097692969	0.086420965	-0.018169218
ENSMUSG00000030094	0.754820255	-0.036377209	0.152657648	-0.004564217	-0.001248746	0.101256164
ENSMUSG00000051185	0.303471164	-0.076053405	0.072635717	-0.104635249	-0.002421003	-0.0546745
ENSMUSG00000051184	0.628871671	-0.179296837	0.23091937	-0.239137076	0.031739375	-0.131788046
ENSMUSG00000046541	0.309832667	0.12297557	0.0386836	-0.058440011	0.00621518	-0.022599718
ENSMUSG00000004789	0.759054013	0.084779016	0.364134027	-0.151728189	0.436031258	0.051541704
ENSMUSG00000073430	0.90660467	-0.221345877	0.320633481	-0.138716697	0.239088407	0.043962875
ENSMUSG00000021866	0.286875735	0.19891903	0.38728441	0.208340256	0.271860723	0.296674457
ENSMUSG00000073434	0.462424857	0.047612204	0.204059882	0.147887704	0.334110336	0.318835461
ENSMUSG00000073437	0.216269582	-0.362252337	-0.131581943	-0.41274758	-0.258532795	-0.371818242
ENSMUSG00000073436	0.561060285	-0.187300842	-0.097070634	-0.472441855	-0.302116447	-0.425293611
ENSMUSG00000049396	0.535535502	0.071438874	0.096312096	-0.241073647	-0.219057521	-0.205614321
ENSMUSG00000000339	0.550717325	-0.017040388	0.155529257	-0.252158522	-0.355944157	-0.189991099
ENSMUSG00000061455	1.12250348	0.33445193	0.51328847	0.365968023	0.406119627	0.450405104
ENSMUSG00000003528	0.298432821	-0.095534308	-0.095603772	-0.212041036	-0.246305144	-0.22492178
ENSMUSG00000086212	0.556927204	-0.101325684	0.197828646	0.118308949	0.382750873	0.219647025
ENSMUSG00000081534	0.587699266	-0.03010763	-0.007505611	-0.051664666	-0.276038507	-0.143348799
ENSMUSG00000086216	0.38642955	0.111757824	0.206212896	0.065040583	-0.021437267	0.060273324
ENSMUSG00000060938	0.477425522	-0.250044347	0.157502426	-0.28047096	-0.348885735	-0.277073513
ENSMUSG00000046111	0.516269457	0.080824548	0.368295146	-0.012624672	0.03102494	0.091418124
ENSMUSG00000003526	0.373759519	0.127496589	0.008154167	-0.046974561	0.102623368	0.000594313
ENSMUSG00000003527	0.137504125	-0.272038595	-0.15167616	-0.204991456	-0.193578415	-0.187822176
ENSMUSG00000062687	0.430951238	-0.003745695	0.034707515	-0.137951826	0.115809996	-0.039437889
ENSMUSG00000030327	0.553938352	0.05200052	0.260794164	-0.033154364	-0.122200083	0.006212452
ENSMUSG00000085549	-0.082372121	-0.392740652	-0.386744141	0.070693235	0.191800066	0.081619399
ENSMUSG00000069744	-0.02681282	-0.366653869	-0.184391637	-0.371921472	-0.560333849	-0.379353903
ENSMUSG00000030329	-0.01416668	-0.000615745	0.001740195	-0.271827078	-0.269057491	-0.138262443
ENSMUSG00000094646	0.00841632	-0.016957683	0.0974183	-0.137746945	-0.145707826	-0.157193352
ENSMUSG00000051232	0.928089024	0.320908565	0.468602676	0.072342839	0.106499806	0.210551186
ENSMUSG00000056515	-0.001923357	0.216315771	0.057896443	0.161063078	-0.058333529	0.172479374
ENSMUSG00000051234	0.867916799	0.179662651	0.357011002	-0.169431398	-0.155543416	-0.096119761
ENSMUSG00000022048	0.646861274	0.026462263	0.122839169	-0.27541475	-0.206312856	-0.194319413
ENSMUSG00000029346	0.78918397	0.325175391	0.869852141	0.155054832	0.398994714	0.432394384
ENSMUSG00000022043	0.475923587	-0.327820358	-0.127164179	-0.348596357	-0.139858895	-0.250775538
ENSMUSG00000029012	0.630851731	0.374679259	0.41793705	0.12554088	0.073430223	0.181054272
ENSMUSG00000029014	0.954920834	0.014979603	0.396547034	0.027639018	0.144881542	0.170789184
ENSMUSG00000029016	0.661526006	0.048827461	0.224612022	-0.215677985	-0.148101825	-0.125953512
ENSMUSG00000029017	0.282454408	-0.074505533	-0.058812799	-0.358785538	-0.422119127	-0.353628203
ENSMUSG00000047407	-0.356337832	0.064413252	-0.281194399	0.284715581	-0.026320463	0.200772026
ENSMUSG00000049643	0.639160745	0.075292073	0.190014855	-0.194216407	0.044045172	-0.062264047
ENSMUSG00000047153	0.905638766	-0.021492587	0.154934011	-0.237734336	-0.045871667	-0.06811984
ENSMUSG00000028165	0.585184778	0.327251021	0.285773733	0.150153446	0.293371223	0.289111098
ENSMUSG00000049649	-0.079593111	-0.018061099	-0.184413686	-0.374632587	-0.338274926	-0.423240402
ENSMUSG00000035314	0.240190436	-0.511522401	0.185726935	-0.289545008	-0.285389063	-0.214873193
ENSMUSG00000028164	0.123494407	0.110116686	0.580345282	-0.002660547	0.530809816	0.13800074
ENSMUSG00000035310	0.634177555333	0.0718295156667	0.421230449667	0.019481639	0.141714828333	0.100566815667
ENSMUSG00000035311	0.825685779	0.508944501	0.701985675	0.174861698	0.311537517	0.336038648
ENSMUSG00000028163	0.0848590321111	0.0994862676667	0.202121678333	0.358846748	0.373341463111	0.384749919333
ENSMUSG00000020576	0.363656596	0.0633265	0.160755872	0.103430217	0.137982717	0.09642525
ENSMUSG00000020577	0.520483231714	0.291643478429	0.232110617286	0.201324516571	0.266756346857	0.260593496
ENSMUSG00000075770	0.312920311	-0.25743806	-0.43582503	-0.255495197	-0.340715829	-0.331729654
ENSMUSG00000020571	0.702298265	0.087262132	0.336550425	0.179790139	0.248322944	0.347547392
ENSMUSG00000020572	0.85206831	-0.036248309	0.170147247	-0.237009875	-0.097683816	-0.130956387
ENSMUSG00000020573	0.392006489	0.145638193	0.092304668	0.268510209	0.187401078	0.259682734
ENSMUSG00000085321	1.05779991	0.42531209	0.615310798	0.139879432	0.234434852	0.293083785
ENSMUSG00000085890	0.616671531	0.162344454	0.338409217	0.01478615	0.133455881	0.136498585
ENSMUSG00000085891	0.816740575	0.123613044	0.305885551	-0.205691707	0.069432174	-0.005471649
ENSMUSG00000028760	0.12884811	-0.075957127	-0.079444299	-0.520361073	-0.383465333	-0.525183085
ENSMUSG00000028766	0.819108857	0.09516707	0.225535276	-0.23898557	0.003190819	-0.173392799
ENSMUSG00000043090	0.146918245	0.019470303	0.0500810175	0.1481227575	-0.036740702	0.1197274105
ENSMUSG00000043091	0.629772396	-0.334505796	0.053343099	-0.498846455	-0.250272931	-0.387632563
ENSMUSG00000031715	0.4059969485	-0.190530849	0.230077211	-0.22402774675	-0.083475955	-0.12087717775
ENSMUSG00000022269	0.287425491	0.513505054	0.332055606	0.173993042	0.43810217	0.36021616
ENSMUSG00000076146	-0.587056043	-0.311419696	-0.269724832	0.0453868	-0.335141882	-0.025347416
ENSMUSG00000006494	0.737219035	-0.106441318	0.257138227	-0.321106414	-0.115208452	-0.180151351
ENSMUSG00000057176	0.239391479	-0.008189842	0.057080395	-0.025309332	-0.050483062	0.006241466
ENSMUSG00000075486	0.248787375	0.066941053	0.061692866	0.038714834	-0.127131163	0.059201378
ENSMUSG00000020687	0.416330005	-0.021152788	0.092506312	-0.042776871	-0.227134104	-0.041689677
ENSMUSG00000015846	0.082461605	0.112633242	0.087235871	-0.245579972	-0.062762665	-0.242437582
ENSMUSG00000012819	-0.135100656	-0.321210482	-0.082683979	-0.058451157	-0.147098287	-0.117438894
ENSMUSG00000025069	0.289948291	-0.229445035	-0.150652378	-0.256915894	-0.27091987	-0.242102445
ENSMUSG00000025068	0.252770844	0.020897258	0.32548416	0.233730184	0.371544629	0.338944751
ENSMUSG00000020680	0.429840265	-0.148287052	-0.340596483	-0.41446081	-0.512243826	-0.424830745
ENSMUSG00000032316	0.711674187	0.014146011	0.464456155	-0.003738372	0.14951448	0.126151982
ENSMUSG00000008435	-0.12044959	-0.078521852	0.123189882	0.020213786	-0.122456665	0.007694618
ENSMUSG00000025066	0.965915371	-0.19430156	0.214587164	-0.384931875	-0.128410751	-0.213781548
ENSMUSG00000025060	0.824284796	0.23315718	0.246204994	0.132041285	0.413839001	0.265348603
ENSMUSG00000020689	0.54156166425	0.23140294675	0.54275569575	0.52003627475	0.70868884725	0.6473802775
ENSMUSG00000026154	0.325773549	-0.110043676	0.271471955	0.204096045	0.074778358	0.243631039
ENSMUSG00000046573	0.786340926	-0.095746541	0.303180533	-0.244291926	0.054354523	-0.110298103
ENSMUSG00000043279	0.311519033	0.207104472	0.135044005	-0.197295907	0.188489096	-0.112548803
ENSMUSG00000052525	0.253740013	0.221938463	0.508043545	0.277226653	0.268638689	0.326547913
ENSMUSG00000006143	-0.342012905	-0.263869714	-0.181601768	-0.232810035	-0.313950527	-0.405828577
ENSMUSG00000037971	0.523413456	-0.041244863	0.045758163	-0.297394243	-0.135646146	-0.2514444
ENSMUSG00000037972	0.811699893	0.064327522	-0.071351461	-0.386454528	-0.157103195	-0.305348068
ENSMUSG00000023015	0.208641794	0.016991415	-0.194537462	-0.062933082	-0.385158487	-0.071631713
ENSMUSG00000037977	-0.240901082	-0.34207731	-0.171871605	-0.325728895	-0.529684224	-0.435850388
ENSMUSG00000026020	0.251316238	-0.022487364	-0.166986005	-0.123938014	-0.211309763	-0.138389972
ENSMUSG00000006005	0.760526802	0.221833751	0.235214898	-0.029822713	-0.074486744	0.074544252
ENSMUSG00000071573	0.757976156	0.304190975	0.457955833	0.063499511	0.592203318	0.259333434
ENSMUSG00000004895	-0.085796752	-0.077776978	-0.221267324	0.214796349	0.014771749	0.203674519
ENSMUSG00000004897	0.68364767	-0.139162094	-0.022394632	-0.316607553	-0.124177318	-0.244391815
ENSMUSG00000004896	0.793227139	0.131240033	0.210212342	-0.094193082	0.078343538	0.060589365
ENSMUSG00000087020	0.8519403	-0.017592079	0.070040634	-0.175092176	0.040614965	-0.056535096
ENSMUSG00000038895	0.59313167675	-0.00397879125	0.204123386	0.0142400695	0.080193519	0.07105530175
ENSMUSG00000042050	0.419940848	0.253269367	0.501544503	0.14588328	0.105953067	0.187442878
ENSMUSG00000045005	0.595885477	0.056057215	0.463255746	-0.113950877	0.247121652	0.07852105
ENSMUSG00000045007	0.093690873	0.079115808	-0.123335199	-0.090255586	-0.181548939	-0.150710927
ENSMUSG00000034401	0.861829608	0.398095131	0.50408882	0.114357323	0.412122777	0.358271897
ENSMUSG00000033106	0.229486693	0.016900224	0.306935182	-0.016781165	0.065089794	0.059737066
ENSMUSG00000034951	0.158402739	0.069590386	0.228907767	0.081930697	0.007945755	0.147336362
ENSMUSG00000034959	-0.540207422	-0.23663521	-0.105105698	0.030732343	0.226583462	0.043085359
ENSMUSG00000032336	0.713850639	0.091960481	0.18658559	-0.163301267	-0.071218775	-0.062351562
ENSMUSG00000032330	0.441332069	-0.023180438	0.135142429	-0.151000521	0.061518926	-0.046215104
ENSMUSG00000032333	0.107098464	-0.366011693	-0.299536461	-0.416805	-0.389853795	-0.445588189
ENSMUSG00000023883	0.857164312	1.043093803	0.559645659	1.028044273	1.653361518	1.332793492
ENSMUSG00000023882	0.641184341	0.006262854	0.232126498	-0.094126583	-0.116106638	-0.047517335
ENSMUSG00000071256	0.632543989	0.092678863	0.235615193	-0.043719182	-0.063656866	0.02797259
ENSMUSG00000071253	0.492160167	0.25326296	0.20632374	0.126643755	0.288327158	0.219239342
ENSMUSG00000071252	0.475415415	0.243613343	0.165766453	-0.162922847	-0.056722768	-0.138766613
ENSMUSG00000037818	0.698487899875	-0.0256178925	-0.02870693075	-0.3451315415	-0.18490110675	-0.297931623875
ENSMUSG00000037816	0.265510399	0.426334773	0.370469621	0.287140461	0.286392269	0.309377213
ENSMUSG00000037815	0.978006481	-0.124511216	0.30566752	-0.328313641	0.465371098	-0.049767628
ENSMUSG00000087798	-0.014660577	-0.317811902	-0.167846031	-0.137067601	0.003418877	-0.232828462
ENSMUSG00000053925	0.233223878	-0.179442744	-0.184697561	-0.759672111	-0.009037695	-0.603984011
ENSMUSG00000002496	0.193589602	0.02101721	0.021431225	0.079334483	-0.082451385	0.04437557
ENSMUSG00000008690	0.630321794	0.180181819	0.250754603	-0.112364048	0.125682857	0.016110881
ENSMUSG00000053693	-0.465303169	0.254581888	-0.212702722	0.222963244	-0.026619674	0.144861367
ENSMUSG00000028430	0.101333265	-0.075268009	-0.252666987	-0.284775149	-0.38636651	-0.297039207
ENSMUSG00000053929	0.668452411727	0.0365220226364	-0.0261434441818	-0.177059053	-0.121445504364	-0.110763219455
ENSMUSG00000028345	1.233813044	0.185664654	0.57971908	0.120716376	0.16635774	0.286567557
ENSMUSG00000018171	0.451065245	0.149603295	-0.014798371	-0.232665939	-0.136286963	-0.20751867
ENSMUSG00000021819	0.56850644	0.213074921	0.489405923	-0.000322455	0.239213488	0.144366619
ENSMUSG00000021810	0.534666709	-0.005602934	0.191916331	-0.145146286	-0.011120479	-0.037270755
ENSMUSG00000021811	0.60224844	0.350834729	0.395395055	-0.034975098	0.104527959	0.063715348
ENSMUSG00000021814	0.377549315	0.06551746	0.465441441	0.069240003	0.491906642	0.250502414
ENSMUSG00000021767	0.4616483	-0.094480466	-0.056570478	-0.410866312	-0.362056442	-0.371477732
ENSMUSG00000021764	0.255487233	-0.199588897	-0.145213234	-0.352452288	-0.270344914	-0.363288114
ENSMUSG00000000811	0.627401836	-0.029252221	0.115076984	-0.204546998	-0.050968913	-0.082476509
ENSMUSG00000013858	0.135838417	-0.134457279	0.085928344	0.031853324	-0.132172995	0.056467747
ENSMUSG00000086775	0.198575316	-0.177136804	-0.218650394	-0.402546843	-0.189928645	-0.363224991
ENSMUSG00000055612	0.45733673	0.403896906	0.631381319	0.166207188	0.283038972	0.258036451
ENSMUSG00000015461	-0.202105083	0.030886541	-0.278472605	-0.01572879	-0.209930416	-0.068247454
ENSMUSG00000015468	0.591252828	-0.013624059	0.242825521	-0.287039087	0.284544496	-0.080235444
ENSMUSG00000033319	0.551677771	-0.016516528	-0.05738655	-0.32199722	-0.225549779	-0.270103616
ENSMUSG00000002279	0.067748282	-0.041003393	0.128654362	0.077387334	0.077315287	0.111315402
ENSMUSG00000074627	0.456415824	-0.259372775	0.220288442	-0.291374646	0.051278217	-0.133204712
ENSMUSG00000002274	0.251210652	-0.257200469	0.187838161	-0.158194387	-0.161201806	-0.203408608
ENSMUSG00000049008	-0.461796252	-0.158257222	0.218944779	0.061759594	-0.0318823	0.111025592
ENSMUSG00000093674	0.416611471	-0.066735312	-0.057473276	-0.07854975	0.072895954	0.011571397
ENSMUSG00000005204	0.616671531	0.162344454	0.338409217	0.01478615	0.133455881	0.136498585
ENSMUSG00000050002	0.276082847	-0.055292657	0.108321194	-0.061404996	0.071572299	0.018294265
ENSMUSG00000032803	0.531667084	-0.041720242	-0.141858571	-0.164289618	-0.208513718	-0.141484685
ENSMUSG00000060743	1.14892604964	0.400640137591	0.577789432864	-0.118884332227	0.215263100682	0.108857841773
ENSMUSG00000032806	0.093283567	-0.196535029	0.120307072	-0.089202657	-0.054114158	-0.02857542
ENSMUSG00000036940	0.808103734	0.350842408	0.318989109	0.251393829	0.147916373	0.351497886
ENSMUSG00000044066	0.561909099	-0.139838053	-0.000844185	-0.250044333	-0.133522796	-0.149175125
ENSMUSG00000044068	0.207677841	0.138352195	0.716844086	-0.018472098	-0.001763821	0.046941563
ENSMUSG00000030660	0.210893674	-0.005182165	0.096358917	0.045393364	0.462067538	0.180647334
