gen	0_Ik	2_Ik	6_Ik	12_Ik	18_Ik	24_Ik
ENSMUSG00000019982	1.026208822	1.035902713	1.033816898	1.029645245	1.007370955	1.014972036
ENSMUSG00000019977	1.058535565	1.044711179	1.03982466	1.014834397	1.017784003	0.993963964
ENSMUSG00000019977	1.037647032	1.591915584	1.201943803	1.100170117	1.17763549	0.941436411
ENSMUSG00000019970	1.023988196	0.982261335	1.038906803	1.021337298	0.98251852	0.991505753
ENSMUSG00000019970	1.020763021	1.043480985	1.05094491	1.0736696	0.932166635	0.952319537
ENSMUSG00000019970	1.186964279	1.013898534	1.048408626	1.012993934	0.936130149	0.940281503
ENSMUSG00000019970	1.156192037	0.914940752	0.967634031	0.834952935	1.323344899	1.117908608
ENSMUSG00000097327	1.028988163	1.088767517	1.064874794	1.020090226	0.984899987	0.958096502
ENSMUSG00000097108	0.810831383	1.281171442	1.265987927	1.365089913	0.956500972	1.04182433
ENSMUSG00000097586	1.061202212	0.982777235	0.974442801	0.900856377	1.034941575	0.963184345
ENSMUSG00000075297	0.961007945	1.057969755	1.008680878	1.053108567	0.989912257	1.016445161
ENSMUSG00000075297	1.162079624	1.121893345	1.034796109	0.905471789	0.837174335	0.797752225
ENSMUSG00000097705	0.956201993	1.039402625	1.008219566	1.045236076	1.025191697	1.054702777
ENSMUSG00000097352	0.9830436	1.003977383	0.985073492	1.009625476	1.002009635	1.015272598
ENSMUSG00000037490	0.896993873	1.240581262	0.752495303	0.969750864	0.921778431	0.924366063
ENSMUSG00000071359	1.0763955	1.03919435	1.028410244	1.027610408	1.037817164	1.028016437
ENSMUSG00000010461	0.790669047	1.439976637	0.93602454	1.198208519	1.054701672	1.078642637
ENSMUSG00000010461	1.320600839	0.967939556	1.153914561	0.960628438	1.189944654	1.088408336
ENSMUSG00000010461	0.624185862	0.889562434	1.19284351	1.074552841	1.006755192	0.949131748
ENSMUSG00000077440	0.979498627	1.016510201	1.040724572	1.036483476	1.031846445	1.033869279
ENSMUSG00000085451	0.980767689	0.987689454	1.008835116	0.987249039	0.98403939	0.981305423
ENSMUSG00000019998	1.064598172	0.980613708	1.031235705	1.041624827	1.038183055	1.046615051
ENSMUSG00000019984	1.030751364	1.024256937	0.964919295	0.990607476	0.961906986	0.947469063
ENSMUSG00000089048	0.965153165	1.265665639	1.223638249	1.049095265	1.328490127	1.138438134
ENSMUSG00000039166	1.222182978	1.145598127	1.02569657	1.082779343	1.036574238	1.056567509
ENSMUSG00000019978	1.187226177	1.13360911	1.207913197	1.092453537	1.06403699	1.036682731
ENSMUSG00000051354	0.671524025	0.934151362	1.084151958	0.939385095	1.206280851	0.991168525
ENSMUSG00000039031	1.034289695	1.045221009	1.002730806	1.037927332	1.010014879	1.022388005
ENSMUSG00000039031	0.975386763	0.982295546	1.010608964	1.011306889	0.990676865	1.006828521
ENSMUSG00000019899	0.988989424	1.323272784	0.868065363	1.234950107	1.187309436	1.316186599
ENSMUSG00000019899	0.828966132	0.958351102	1.113354544	1.042590549	1.128148297	1.112938356
ENSMUSG00000019899	0.886276901	1.247299188	1.090547733	1.252279896	1.485741054	1.479737964
ENSMUSG00000019899	1.053820434	1.115445669	1.16137736	1.107361722	1.017867856	1.123543499
ENSMUSG00000019883	1.105893644	1.082220795	1.119722509	1.044918981	1.078397825	1.034009984
ENSMUSG00000038876	1.137020785	1.043805089	1.104370588	1.047623178	1.023943078	1.013201845
ENSMUSG00000088257	0.880150627	1.348576571	1.015097562	1.41467939	0.982030899	1.268851909
ENSMUSG00000019880	0.78270469	1.286776649	1.387519458	1.358452913	1.211058718	1.272005094
ENSMUSG00000075266	1.053692432	1.013506491	1.035834859	1.042285217	1.045054768	1.055542608
ENSMUSG00000019792	0.992396457	1.018067781	1.070329719	1.040323729	1.029372115	1.027463284
ENSMUSG00000019791	0.986791671	0.961746688	0.988875576	0.983700515	0.999648682	0.991117319
ENSMUSG00000039697	1.043143278	1.027116645	1.088933235	1.079178376	1.043107252	1.085609728
ENSMUSG00000000295	0.93813564	0.979876459	0.985975779	1.018241009	0.998671444	1.015487593
ENSMUSG00000039531	1.053095972	0.980623581	0.982826956	1.015447734	0.968390093	1.000661688
ENSMUSG00000019782	1.037187559	1.033155573	1.026454761	1.037695806	1.019560664	1.023090217
ENSMUSG00000071340	1.018639588	1.905079766	1.426228722	1.09340743	1.272325756	0.938563614
ENSMUSG00000071340	1.030204601	1.182282983	0.800828244	1.026738173	1.020928845	1.110686791
ENSMUSG00000071340	0.878602606	1.554043457	1.063849521	1.06254637	0.924901871	0.772680753
ENSMUSG00000049872	0.994815126	1.12639447	1.031828273	1.150639104	1.047975401	1.138549284
ENSMUSG00000046031	1.034752144	1.073445742	1.052574168	1.015195804	1.014622666	0.986842123
ENSMUSG00000047514	0.959328961	0.995818403	1.001581399	1.023824425	1.018854101	1.033866112
ENSMUSG00000097274	1.011989918	1.000414403	1.046031752	1.02936227	1.014841727	1.00353088
ENSMUSG00000039480	0.672377747	1.177350785	0.857858344	0.898834071	1.055288983	0.935401793
ENSMUSG00000039480	1.038216215	1.000311363	1.038598871	1.008240274	1.018532554	1.005917326
ENSMUSG00000019777	1.055185461	1.073669017	1.095709573	1.036218043	1.021550166	1.007610028
ENSMUSG00000094311	1.165335603	1.118728852	1.145692178	1.232733105	1.289981625	1.380415891
ENSMUSG00000019846	0.929863327	1.038519171	0.969679676	0.721552151	1.208010318	0.814944047
ENSMUSG00000019846	0.696983215	0.919612014	0.938797074	1.222713965	0.711764929	1.054994856
ENSMUSG00000051736	0.959803112	0.95517138	0.974593599	0.998316183	1.000884802	1.008047927
ENSMUSG00000019843	1.181639286	1.273007478	0.941297221	1.073809576	0.877249382	0.985450484
ENSMUSG00000019843	1.056556538	1.011593161	0.975203587	1.000546695	1.003154432	1.005238053
ENSMUSG00000086915	1.152134166	1.273757338	1.137840655	1.121357065	1.001136807	1.009938648
ENSMUSG00000019842	0.972710694	1.060831909	1.008323558	1.068695246	1.01187417	1.037383676
ENSMUSG00000019842	1.031105485	1.046568275	1.10065725	1.00706044	1.035245174	0.986992583
ENSMUSG00000040675	1.012014242	0.97832724	0.991075136	0.995047044	0.986765722	0.998490851
ENSMUSG00000087177	1.104315177	1.044848231	1.00560021	1.017013844	0.994689325	1.006424185
ENSMUSG00000082247	1.0194786	0.931248574	0.914729432	0.962795468	1.210495919	1.253239463
ENSMUSG00000019838	0.969226688	0.715773821	0.871334909	1.203298179	1.009828005	1.392259429
ENSMUSG00000038510	1.051259421	0.945080922	1.019848647	0.907538419	0.936255489	0.857089214
ENSMUSG00000038510	0.992809923	1.009031298	1.051993703	1.008703488	1.029880819	1.010763336
ENSMUSG00000019837	0.985190969	1.001966564	0.977669278	1.0185133	0.98491782	1.00868897
ENSMUSG00000075232	1.020278427	0.967079286	0.970680455	0.988388867	0.974825275	0.989456358
ENSMUSG00000038491	0.992908515	0.978588434	1.000936444	1.012773334	1.018884021	1.024561234
ENSMUSG00000040675	1.218439706	0.843264424	1.065489028	0.874197194	0.786016228	0.791917938
ENSMUSG00000038481	1.022888275	1.083187945	1.077397023	1.072252076	1.041162021	1.045578094
ENSMUSG00000038446	0.79923901	0.751358487	0.954092512	0.899664028	0.977930913	0.979511355
ENSMUSG00000038446	0.975385498	0.931736458	1.00782217	0.936026463	1.045765726	0.972853146
ENSMUSG00000019831	0.895238523	0.959614511	1.07191914	0.900473792	1.071517605	0.92052858
ENSMUSG00000038417	0.99750097	1.014511174	1.048918545	1.030453292	1.020471838	1.031413521
ENSMUSG00000091415	0.961391996	0.956040397	1.035258829	1.162256707	0.895012565	1.089432086
ENSMUSG00000091415	0.978634252	0.870743539	1.109622975	1.089714942	0.94042644	1.10240397
ENSMUSG00000019826	1.081644692	1.00094735	0.996953599	1.012978351	1.025862982	1.030840883
ENSMUSG00000019823	1.050069911	1.060440979	1.009295292	1.040749426	0.97020709	0.989289
ENSMUSG00000019823	1.539268121	1.24317535	0.896469635	0.880339709	0.856822357	0.647075121
ENSMUSG00000019822	1.057921594	1.098068521	1.045669731	1.018762465	1.093462443	1.018213572
ENSMUSG00000078451	0.948445803	0.999039712	0.94498347	1.121160145	1.095458188	1.228495925
ENSMUSG00000019818	0.999916495	1.056408106	1.030069593	1.024107156	1.00888444	1.002594436
ENSMUSG00000075225	0.820586343	1.265560958	1.006367733	1.33501383	0.832691301	1.079309118
ENSMUSG00000075225	1.121389512	1.004933865	1.227838147	1.065328189	1.020916993	1.046769486
ENSMUSG00000075225	1.009239242	1.149848935	1.026876606	1.073257869	1.027221037	1.041982777
ENSMUSG00000075225	0.932423321	1.059354797	1.015481181	1.057261389	0.941393853	0.969774712
ENSMUSG00000019813	1.023429128	1.071516962	1.065286133	1.03538614	1.062158573	1.033516882
ENSMUSG00000038332	1.116952258	1.044535251	1.051366627	1.046499536	1.010425686	1.026095085
ENSMUSG00000038332	1.007218199	1.052499029	1.032249227	1.097311006	1.066710609	1.108529805
ENSMUSG00000048756	1.054597246	1.057439546	1.073593528	1.055004081	1.033831604	1.036310667
ENSMUSG00000038302	0.992103305	0.990920017	1.014488359	0.999820276	1.042449592	1.028222631
ENSMUSG00000019804	1.05220044	1.009313298	1.033073176	1.013027162	1.0346682	1.023842126
ENSMUSG00000019803	0.935426045	0.959685096	0.83405566	0.90841744	0.904012077	0.840916815
ENSMUSG00000038280	1.038869159	1.086586612	1.089704536	1.069664306	1.064641603	1.052414145
ENSMUSG00000019802	1.048767447	1.035943533	1.045039336	0.994479649	1.028484592	0.984850666
ENSMUSG00000019802	0.845955089	0.994833682	1.183764666	0.97017615	0.906825798	0.844246093
ENSMUSG00000044770	0.958741131	1.052097961	1.011594882	1.050351026	1.054358258	1.061158116
ENSMUSG00000038240	0.994757782	1.017430962	1.018154729	1.017737896	1.03264067	1.014916577
ENSMUSG00000038214	1.594274566	1.181952688	1.254647752	1.182086869	0.939673281	0.92322397
ENSMUSG00000019797	1.032281027	1.033074529	1.051130273	1.019818966	1.033466013	1.012366652
ENSMUSG00000047139	1.05629853	1.005560244	0.983613949	0.992302278	0.994419821	1.003616511
ENSMUSG00000075327	1.159499724	1.031259102	1.049552605	1.043293522	1.043203379	1.042024155
ENSMUSG00000075327	1.013602657	1.059387572	1.019666921	1.009583311	0.985622496	0.966003027
ENSMUSG00000019863	1.03454108	0.999735233	1.006620098	0.990289674	0.983127017	0.975686931
ENSMUSG00000019864	1.053884019	1.055396095	1.349248796	1.028511712	0.877066411	0.820011581
ENSMUSG00000019866	0.907762542	1.214388455	0.928803299	0.858568218	0.897143755	0.715462016
ENSMUSG00000038160	0.999164704	0.999060594	1.014325505	1.007791618	1.019036987	1.009156509
ENSMUSG00000019763	1.074075451	1.020070946	1.019558647	1.008667486	1.014285485	1.007528225
ENSMUSG00000038151	0.923982241	1.379598586	1.281956975	1.207331728	1.040689804	0.977726589
ENSMUSG00000019849	1.111083315	0.995187773	1.086434681	1.032727307	1.004777749	1.024548051
ENSMUSG00000019767	1.074601812	1.164597959	0.838017639	0.945676995	0.941485254	0.944294477
ENSMUSG00000063804	1.057477057	0.987087544	1.231425042	1.018920263	1.002203894	0.990831899
ENSMUSG00000063804	1.161817935	1.044130923	1.219452135	1.037092974	1.007538698	0.970651305
ENSMUSG00000038822	1.120946671	1.03396681	1.083906206	1.08404803	1.034240771	1.053551475
ENSMUSG00000038822	1.516320571	1.188721814	1.221353772	1.5060863	1.200538972	1.530450417
ENSMUSG00000019768	1.010090165	0.990908001	0.993106647	1.022419899	0.970022465	1.015238257
ENSMUSG00000084430	0.985346532	0.931246279	0.928608859	1.028123324	0.927065618	0.999891396
ENSMUSG00000019768	1.062945597	1.16605218	1.103279322	0.991721224	0.805974904	0.781574015
ENSMUSG00000019769	1.056674746	1.178944309	2.117200858	1.127267785	0.965928276	0.838729002
ENSMUSG00000019769	0.888902879	1.00084639	0.949117708	0.95182722	1.090194225	1.006212899
ENSMUSG00000038774	1.082919971	1.029765725	1.05619437	1.03555592	1.039613655	1.02625695
ENSMUSG00000019769	0.86158288	1.247300736	1.040629045	1.001355752	0.971391008	0.859971961
ENSMUSG00000019893	0.82732916	1.162841458	1.179486192	1.031116909	1.216223002	0.99793106
ENSMUSG00000019891	1.100689671	1.117723691	1.082503686	1.061410736	1.050330653	1.037364813
ENSMUSG00000019861	0.996920437	1.022898432	1.030144827	1.043416023	1.038968854	1.057099039
ENSMUSG00000023068	1.030111683	1.02006121	1.021475269	1.008809671	1.021400216	1.013352989
ENSMUSG00000038594	1.160524283	1.178388978	0.983899021	1.072349478	0.996983399	1.004863723
ENSMUSG00000096054	1.302524676	1.059570836	0.977366162	0.942478962	0.940708445	0.907826357
ENSMUSG00000019857	1.06695303	1.021817371	1.02032149	1.028026364	1.012673385	1.015914856
ENSMUSG00000058298	1.032077878	1.036855007	1.092610777	1.289857593	1.039837304	1.305771936
ENSMUSG00000058298	1.097410903	0.997693029	1.002941199	1.01401749	0.99399648	0.999751101
ENSMUSG00000019856	0.966426615	1.076212876	0.98008155	0.989720813	0.877884143	0.952380882
ENSMUSG00000019856	0.86611082	0.903830365	1.083060268	1.033379188	1.36201254	1.265698505
ENSMUSG00000019856	0.953608138	0.997028491	1.222733646	1.034481121	1.089073517	1.043870504
ENSMUSG00000003746	1.165764312	1.040678614	1.088858697	1.048840185	1.053215138	1.03529087
ENSMUSG00000038122	1.083504282	1.054942937	1.071423837	1.031169964	1.041836341	1.019764099
ENSMUSG00000097370	1.054277362	1.042383173	1.023503987	1.036319513	1.040444202	1.03014082
ENSMUSG00000019877	1.058681193	0.992069285	1.023329977	1.035015835	1.046504392	1.059368442
ENSMUSG00000019876	1.134241712	1.124309829	1.061956251	1.087264117	1.025057812	1.012458781
ENSMUSG00000019876	0.879180262	1.157974017	0.968994671	1.134341708	1.027847746	1.087083035
ENSMUSG00000019773	1.029870204	1.082451978	1.148202957	1.105264448	0.792370519	0.939921408
ENSMUSG00000019773	1.334866661	0.991901941	1.113275441	0.709105896	0.858626063	0.682604321
ENSMUSG00000019773	1.022256728	1.017339002	1.014361887	1.007165562	1.020632035	1.00834652
ENSMUSG00000075046	0.938574913	0.911614598	0.971568191	0.93311494	1.000200156	0.988710776
ENSMUSG00000019774	1.024787917	0.98644602	1.016608054	1.008872137	1.034249185	1.03071461
ENSMUSG00000038039	0.938283322	1.041624811	1.005584845	1.046494886	1.036627669	1.037606721
ENSMUSG00000019920	1.043605507	0.996420984	1.015883711	1.014724887	1.034335877	1.030624116
ENSMUSG00000019775	0.734010077	1.008265733	0.98880851	1.038399641	0.876341295	0.895769073
ENSMUSG00000003226	0.998217476	1.041072571	1.027458159	1.029635846	1.020304473	1.015153886
ENSMUSG00000038010	1.032055186	1.022512307	1.027205133	1.018172079	1.021181501	1.01531729
ENSMUSG00000003227	0.954029248	0.924243341	1.084759206	1.060921148	0.976861607	1.041295075
ENSMUSG00000091526	1.268870483	1.15812414	0.748020843	1.245638942	1.139957346	1.485291327
ENSMUSG00000091731	0.857084061	1.284573276	1.207214562	1.081419733	1.180334144	1.057005912
ENSMUSG00000037990	0.922327287	1.172754002	1.168816351	0.759360066	1.037419346	0.675430679
ENSMUSG00000037990	0.948843431	1.012809315	0.975920527	1.079853567	1.190256233	1.258220506
ENSMUSG00000019917	0.983678061	1.123825058	0.943770932	1.135506419	0.881195641	1.003456924
ENSMUSG00000019917	0.635945522	1.298167356	0.98010126	1.234513627	1.158612411	1.251496514
ENSMUSG00000019917	1.125169907	1.064830587	1.055038691	1.052128951	1.066707069	1.052334726
ENSMUSG00000019916	1.042344352	1.019572115	1.007868688	1.006942625	1.006826258	1.004268299
ENSMUSG00000009646	0.882254814	1.488604787	1.11672449	1.162230008	1.189734796	1.152420894
ENSMUSG00000009654	0.756644215	1.013280135	0.876465078	0.878232195	0.967898487	0.846419806
ENSMUSG00000009654	0.933852464	0.966103341	0.932001983	0.914037932	1.017386797	0.926871827
ENSMUSG00000071280	1.248372609	1.148072774	0.995207446	0.971919664	0.802847288	0.79372531
ENSMUSG00000009647	1.005074058	1.001226919	1.041119893	0.996743216	1.007968349	0.974588904
ENSMUSG00000020111	1.028867033	1.035914175	0.998436809	0.998561752	1.008355508	0.987017537
ENSMUSG00000020111	1.230738652	1.16352988	1.050186157	0.866459196	0.870809325	0.827978315
ENSMUSG00000020111	1.051428737	1.017940708	1.130190403	1.052376281	1.133321015	1.042632389
ENSMUSG00000094824	0.890808767	1.278928674	1.349791611	1.308640285	1.065907317	1.175035294
ENSMUSG00000020109	1.046931107	1.043182262	1.031611017	1.024755578	1.025079642	1.022194196
ENSMUSG00000020109	0.920247547	1.024373378	0.938607427	0.98407174	0.923860975	0.952735675
ENSMUSG00000020108	1.01848366	0.964750925	0.926470964	0.960476201	0.932775263	0.954448283
ENSMUSG00000044475	1.024000878	1.069835372	1.047617912	1.022277379	1.034143408	1.009671345
ENSMUSG00000058297	1.126379605	1.081962935	1.185718667	0.973155289	0.935023447	0.867173237
ENSMUSG00000057337	1.099624015	1.017760482	0.981610953	0.963606529	0.913631697	0.894974497
ENSMUSG00000057337	0.994275434	1.039890041	1.013785064	1.02316268	1.008601708	1.019576097
ENSMUSG00000004207	0.993358559	1.0577846	1.025704029	1.007216714	1.012217413	0.987109152
ENSMUSG00000004207	0.97760668	1.05780513	1.036908157	1.029302247	1.027285765	1.024281631
ENSMUSG00000012819	0.853442183	0.810530072	0.876230329	0.867363418	1.075779585	1.007819895
ENSMUSG00000012819	0.986108227	1.002563799	0.94213516	0.983703407	0.994008768	0.987369063
ENSMUSG00000012819	0.88253495	1.059006049	0.73761614	0.8336974	1.048275559	0.963807968
ENSMUSG00000020101	0.929650036	0.95191281	0.942227263	0.943070053	0.908556255	0.907122153
ENSMUSG00000020101	0.975775303	0.80792653	1.17870334	0.950878469	0.795193794	0.811486496
ENSMUSG00000012819	0.784867372	1.10850247	0.859360007	1.010365647	0.987714119	0.996970405
ENSMUSG00000012819	0.814785474	0.79359424	1.127981822	0.872834054	1.058185368	0.935950735
ENSMUSG00000012819	0.987350457	1.026711865	1.002656783	1.036392135	0.97943358	1.012939815
ENSMUSG00000012819	0.967446289	0.996443242	0.944771982	0.974057199	1.09843405	1.058034433
ENSMUSG00000020100	1.034269857	1.030932684	1.018205694	0.998876426	0.997457812	0.974672221
ENSMUSG00000020099	1.008949635	1.071419789	1.005690909	1.081949871	1.038001138	1.075106916
ENSMUSG00000093573	0.994734461	0.915398408	0.960083353	0.85662552	1.008019945	0.914635115
ENSMUSG00000020098	1.08897514	1.030605294	0.97438047	0.981877505	0.948307725	0.939807637
ENSMUSG00000020097	0.889692241	1.182317037	1.108623085	1.079112804	0.958960766	1.034613672
ENSMUSG00000020097	1.110552647	1.026537661	1.058844339	1.052862475	0.941322554	0.988372507
ENSMUSG00000020097	1.111954946	1.063692493	1.106079476	1.069951031	1.047179595	1.048738803
ENSMUSG00000020096	0.991063849	1.042170521	1.019905182	1.010228427	1.040204528	1.031166185
ENSMUSG00000059901	0.979859089	1.036548443	1.003991515	1.059104874	1.011225325	1.033651593
ENSMUSG00000059901	0.706689848	0.736214305	1.207682601	0.885292311	1.131793399	0.917883336
ENSMUSG00000037202	1.072140237	0.870709138	1.143008998	0.973199179	1.0635468	1.019167059
ENSMUSG00000020092	0.788478186	0.958882671	0.884298948	0.826797108	1.161836202	0.989953111
ENSMUSG00000020092	1.186625523	1.159773313	1.044076873	1.048976112	0.950940003	0.932091992
ENSMUSG00000020092	1.042232237	1.103887505	0.943683614	0.981999229	0.99529979	0.916021942
ENSMUSG00000020091	1.173605186	1.01644687	1.089273413	1.016971173	1.110529876	1.055931823
ENSMUSG00000043126	0.982873582	0.986235797	0.985740713	0.976959781	0.988826314	0.977359242
ENSMUSG00000020089	1.143713936	1.09162379	1.077753607	1.058266239	1.080316013	1.056346893
ENSMUSG00000020088	1.07320892	1.022610388	1.038910353	1.039803824	1.054514933	1.042523903
ENSMUSG00000020087	0.984702497	0.956282433	0.972976245	0.986913975	0.98173229	0.985051809
