Gene	I/C_0h	I/C_12h	I/C_18h	I/C_24h	I/C_2h	I/C_6h
ENSMUSG00000029127	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000029128	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029131	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029135	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029136	0.12161013	0.585712013	1.09334258	1.6174017	-0.019629163	0.418470707
ENSMUSG00000029138	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000029141	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029142	2.136495068	1.104136286	1.241430816	1.237095457	1.737564216	1.33827898
ENSMUSG00000029144	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029145	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029147	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029148	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029149	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000029152	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029156	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029162	0.08842305	-0.400854587	-0.787935747	-1.0975919	0.179013893	0.352343133
ENSMUSG00000029163	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029165	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029169	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029171	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029173	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029174	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029175	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029176	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029177	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029179	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000029186	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029190	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029191	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029196	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029198	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029199	-0.418882123	-2.143709427	-1.918917389	-1.872934169	-0.835861837	-1.103376866
ENSMUSG00000029201	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000029202	0.456974832	0.480960975	0.724670164	1.004119377	0.617422043	0.056174333
ENSMUSG00000029203	0.243643446	0.766410014	1.031902571	0.995317693	-0.236157684	-0.661821817
ENSMUSG00000029204	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029207	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029208	-0.989669744	-0.076212742	-0.371697356	-1.606081066	-0.532060272	-0.149652516
ENSMUSG00000029213	0.12161013	0.585712013	1.09334258	1.6174017	-0.019629163	0.418470707
ENSMUSG00000029217	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029221	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029223	0.243643446	0.766410014	1.031902571	0.995317693	-0.236157684	-0.661821817
ENSMUSG00000029227	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029229	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000029233	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029234	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029238	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000029246	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029250	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000029253	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029254	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029263	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000029265	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000029267	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029270	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029275	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029276	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029283	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029290	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029291	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029298	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000029299	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029304	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000029310	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029311	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029312	0.243643446	0.766410014	1.031902571	0.995317693	-0.236157684	-0.661821817
ENSMUSG00000029313	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029314	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029319	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029322	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000029328	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000029338	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000029345	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029346	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029361	1.753982131	3.194589544	2.828141848	3.093208434	2.515823737	2.711628192
ENSMUSG00000029363	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000029364	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000029366	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029384	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000029385	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029387	1.104251268	2.094631477	2.054546993	2.640178919	1.531808749	1.984907534
ENSMUSG00000029388	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000029389	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029390	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029392	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029394	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029397	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029401	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029404	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029406	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029407	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000029408	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029413	-0.04045424	-0.55363168	-0.334940475	-1.158084539	-0.146630466	-0.185064801
ENSMUSG00000029414	0.12161013	0.585712013	1.09334258	1.6174017	-0.019629163	0.418470707
ENSMUSG00000029415	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029416	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029419	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029422	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029426	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000029427	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029428	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029430	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029432	-0.191635154	0.400892511	-0.64455408	-1.339880364	-0.084543089	-0.155512109
ENSMUSG00000029433	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029434	0.243643446	0.766410014	1.031902571	0.995317693	-0.236157684	-0.661821817
ENSMUSG00000029438	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029439	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029440	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029442	-0.744517853	-0.797996467	-1.151448843	-1.294649972	-0.383666206	-0.478877255
ENSMUSG00000029446	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000029447	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029449	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029452	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029454	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029455	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029462	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029463	-0.217935268	-0.527816339	-0.795229282	-1.668590644	-0.175238357	-0.320627857
ENSMUSG00000029464	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029465	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029466	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000029467	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029468	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029469	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029470	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000029471	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029472	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029474	-1.016244344	-0.069572462	-1.743082966	-1.3087625	-0.645110239	-0.917932704
ENSMUSG00000029475	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029478	0.243643446	0.766410014	1.031902571	0.995317693	-0.236157684	-0.661821817
ENSMUSG00000029480	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029482	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000029486	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029499	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029500	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029501	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029502	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029504	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029505	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029507	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029512	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029513	-2.607712697	-2.3922858	-1.545586593	-1.995524552	-2.546933744	-2.376216643
ENSMUSG00000029516	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000029518	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000029521	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000029528	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029534	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029535	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029536	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029538	-0.04045424	-0.55363168	-0.334940475	-1.158084539	-0.146630466	-0.185064801
ENSMUSG00000029544	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029545	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029547	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029550	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029554	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029557	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029559	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029560	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029569	0.33448553	1.088476012	1.309414027	1.714011731	0.45052324	0.695769494
ENSMUSG00000029570	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000029571	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029575	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029577	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029578	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000029580	1.506857638	2.505027651	2.727109683	3.05778879	2.067750838	2.086441224
ENSMUSG00000029587	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029591	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029592	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000029594	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029598	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029599	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029601	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029607	-0.418882123	-2.143709427	-1.918917389	-1.872934169	-0.835861837	-1.103376866
ENSMUSG00000029610	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029613	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000029614	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029616	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029617	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000029621	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029622	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029623	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029624	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000029625	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000029627	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029632	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029638	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029640	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029642	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029647	-0.04045424	-0.55363168	-0.334940475	-1.158084539	-0.146630466	-0.185064801
ENSMUSG00000029649	1.612743722	0.596545356	0.520005091	1.231565639	1.430136398	1.393296883
ENSMUSG00000029655	1.331861411	1.334068152	2.321871472	2.475206075	1.334537925	1.438380821
ENSMUSG00000029657	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029670	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000029672	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029674	0.12161013	0.585712013	1.09334258	1.6174017	-0.019629163	0.418470707
ENSMUSG00000029676	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029681	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000029684	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000029686	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000029687	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000029699	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000029700	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029701	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000029703	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029705	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000029708	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000029710	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029713	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000029714	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000029715	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029716	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000029722	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
